CNES;UF;IBGE;NOME;LOGRADOURO;BAIRRO;LATITUDE;LONGITUDE
4013352;24;240720;UNIDADE_DE_SAUDE_DA_FAMILIA_DO_VALADAO;RUA_JAO_GARCIA;VALADAO;-5,11074;-36,6415
4015665;25;250500;ESF_II_JOSE_GALDINO;RUA_MANOEL_GALDINO_DE_SOUTO;CENTRO;-6,868;-36,351
4015673;25;250500;ESF_I_LUIZA_MEDEIROS;RUA_EUGENIO_VASCONCELOS;CENTRO;-6,868;-36,351
4022394;29;290327;UNIDADE_BASICA_DE_SAUDE_DA_FAMILIA_ANTONIO_CARLOS_MAGALHAES;RUA_MARIA_DAS_DORES;CENTRO;-11,53081;-39,0779
4025563;29;291080;USF_DO_GEORGE_AMERICO_III_IV_E_CAMPO_LIMPO_IV;RUA_SARANDIR_IRMAOS_TRINDADE;CAMPO_LIMPO;-12,267;-38,967
4028546;29;292040;UNIDADE_DE_SAUDE_DA_FAMILIA_CARLINDO_OLIVEIRA_SILVA;RUA_DA_QUADRA;DISTRITO_DE_CATINGAL;-14,04325;-40,56234
4028570;29;292040;UNIDADE_DE_SAUDE_DA_FAMILIA_NICOLAU_PORTO_DA_SILVA;PRACA_SAO_SEBASTIAO;POVOADO_DO_SALGADO;-14,17985;-40,47844
4029445;29;292335;UNIDADE_DE_SAUDE_DA_FAMILIA_DA_SEDE_I;PRACA_DO_OURO;CENTRO;-10,97;-41,083
4029577;29;292360;UNIDADE_DO_PSF_DE_CARAIBAS;POVOADO_DE_CARAIBAS;ZONA_RURAL;-13,6249;-42,15787
4033671;29;293340;UNIDADE_DE_SAUDE_DA_FAMILIA_LOTEAMENTO_RENOVACAO;LOTEAMENTO_RENOVACAO;CENTRO;-12,27681;-41,17037
4033698;29;293340;USF_DR_JONAS_DIAS_DE_ARAUJO;DISTRITO_DE_CACHOEIRINHA;ZONA_RURAL;-12,19744;-41,20131
4033760;31;310010;CENTRO_DE_SAUDE_DONA_NAIR_GOMES_CALDAS;RUA_DOUTOR_CALIL_PORTO;CENTRO;-18,486;-47,403
4040341;31;312160;ESF_ENCONTRO_COM_A_SAUDE_ARRAIAL_DOS_FORROS;RUA_JOAO_EVARISTO;ARRAIAL_DOS_FORROS;-18,249;-43,6
4040511;31;312160;ESF_SBM1_DIAMANTE_E_VIDA_VILA_OPERARIA;RUA_DO_PROGRESSO;VILA_OPERARIA;-18,24599;-43,60488
4033337;29;293250;CENTRO_DE_SAUDE_DE_UNA;AV_GETULIO_VARGAS;CENTRO;-15,29168;-39,07713
4044460;32;320040;UNIDADE_ESF_ESB_DE_ALTO_PONGAL;AVENIDA_VIRGILIO_LORENCINI;ALTO_PONGAL;-20,72825;-40,77861
4046161;33;330414;CLINICA_DA_FAMILIA_CARLOS_ALBERTO_GONCALVES;RUA_OLEGARIO_DIAS;COQUEIROS;-22,716;-43,555
4046188;33;330414;UNIDADE_BASICA_DE_SAUDE_FAZENDINHA;RUA_DA_CONQUISTA;DISTRITO_INDUSTRIAL;-22,74721;-43,62019
4048695;35;352750;UBS_LAURO_BORGES;RUA_IRENIO_ZANINOTO;NUCLEO_BELMIRO_JORGE;-22,43254;-49,52016
4049861;35;355030;UBS_JARDIM_SOUZA;RUA_FRANCISCO_DE_ALMEIDA_SOUZA;JARDIM_SOUZA;-23,68715;-46,74807
4049896;35;355030;UBS_ALCINA_PIMENTEL_PIZA;ESTRADA_ITAQUAQUECETUBA;ILHA_DO_BORORE;-23,76913;-46,64935
4049926;35;355030;UBS_PADRE_JOSE_DE_ANCHIETA;RUA_SILVIO_TORRES;ARTHUR_ALVIM;-23,55244;-46,48765
4049977;35;355030;UBS_CRUZ_DAS_ALMAS;RUA_PADRE_FELICIANO_DOMINGUES;FREGUESIA_DO_O;-23,48382;-46,70538
4049993;35;355030;UBS_JARDIM_POPULAR_DR_MATHEUS_SANTAMARIA;RUA_ILHA_DE_CASTILHOS;JARDIM_POPULAR;-23,51704;-46,50777
4050002;35;355030;UBS_PEDRO_DE_SOUZA_CAMPOS;RUA_PAULO_BIFANO_ALVES;PARQUE_BUTURUSSU;-23,50315;-46,484
4050126;35;355030;UBS_V_RAMOS_DR_LUIS_AUGUSTO_DE_CAMPOS;AV_AUGUSTO_ANTUNES;LIMOEIRO;-23,548;-46,636
4050142;35;355030;AMA_UBS_INTEGRADA_JOSE_BONIFACIO_III_DRA_LUCY_MAYUMI_UDAKIRI;RUA_SILVIO_BARBINI;JOSE_BONIFACIO;-23,548;-46,636
4048512;35;352360;PRESIDIO_I_DE_ITIRAPINA_DR_ANTONIO_DE_QUEIROZ_FILHO;AVENIDA_OTONIEL_AUGUSTO_RODRIGUES;VILA_CIANELLI;-22,253;-47,823
4053656;41;411360;NUCLEO_INTEGRADO_DE_SAUDE_DE_LOBAT0;RUA_ANTONIO_BERGAMO;JAD_LICCE;-23,01321;-51,95115
4056256;41;412540;UNIDADE_BASICA_DE_SAUDE_VILA_MADALENA;RUA_HELIO_VACILOTO;VILA_MADALENA;-23,91658;-49,64454
4056922;41;412770;EAP_SAO_LUIZ_DO_OESTE;RUA_PRESIDENTE_KENNEDY;SAO_LUIZ_DO_OESTE;-24,73629;-53,5682
4056957;41;412770;ESF_VILA_NOVA;RUA_ANTONIO_PRADO;VILA_NOVA;-24,57742;-53,79935
4057031;41;412780;CENTRO_DE_SAUDE_DE_TOMAZINA;RUA_MAJOR_THOMAZ;CENTRO;-23,77835;-49,95724
4058712;42;420460;UNIDADE_BASICA_DE_SAUDE_SANTA_AUGUSTA;AVENIDA_DOS_ITALIANOS;SANTA_AUGUSTA;-28,68919;-49,41163
4058720;42;420460;UNIDADE_BASICA_DE_SAUDE_BRASILIA;RUA_XINGU;BRASILIA;-28,678;-49,37
4058755;42;420460;UNIDADE_BASICA_DE_SAUDE_PINHEIRINHO;RUA_IMIGRANTE_MELLER;PINHEIRINHO;-28,69925;-49,40558
4058771;42;420460;UNIDADE_BASICA_DE_SAUDE_SAO_SEBASTIAO;RUA_JOSE_MACHADO_DE_SOUZA;SAO_SEBASTIAO;-28,678;-49,37
4058836;42;420460;UNIDADE_BASICA_DE_SAUDE_MINA_DO_TOCO;RODOVIA_ARCHIMEDES_NASPOLINI;MINA_DO_TOCO;-28,65341;-49,3854
4064852;43;430770;ESF_PREFEITO_JUAN_PIO_GERMANO_EZEQUIEL;RUA_EZEQUIEL_NUNES_FILHO;VILA_EZEQUIEL;-29,85953;-51,17914
4068521;43;432300;USF_LUCIANA_VIAMAO;ZILDA_DE_ABREU;APARECIDA;-30,081;-51,07026
4068580;43;432300;USF_ITAPUA_VIAMAO;RUA_GODOLFIM_SARAIVA;DISTRITO_ITAPUA;-30,28315;-51,02072
4069331;51;510337;UNIDADE_DE_SAUDE_DA_FAMILIA_AGROVILA;AGROVILA;DISTRITO_OURO_VERDE;-10,06729;-58,55768
4070380;51;510795;USF_SANTA_IZABEL_TANGARA_DA_SERRA;RUA_40_N;VILA_HORIZONTE;-14,61899;-57,48452
4070410;51;510795;USF_JARDIM_TANGARA_II_TANGARA_DA_SERRA;RUA_7A;JD_PARQUE_TANGARA;-14,62046;-57,50124
5015855;13;130250;UBS_ANTONIO_DOS_SANTOS_MONTEIRO;REPARTIMENTO_DO_TUIUE;ZONA_RURAL;-3,69425;-61,0633
5015901;13;130250;UBS_PARATARIZINHO;VILA_DO_PARATARIZINHO;ZONA_RURAL;-3,59129;-60,96219
5022967;33;330250;UNIDADE_DE_SAUDE_DA_FAMILIA_DE_PIEDADE;ESTRADA_DA_PIEDADE;PIEDADE;-22,67795;-43,06535
5023335;33;330250;UNIDADE_DE_SAUDE_DA_FAMILIA_DA_ILHA;RUA_ARISTIDES_PORTUGAL;ILHA;-22,59605;-43,17397
5023351;33;330250;UNIDADE_DE_SAUDE_DA_FAMILIA_SACO;RUA_JOSE_BOREL;SACO;-22,65069;-43,04373
5046009;21;210170;UNIDADE_BASICA_DE_SAUDE_CIDADE_NOVA;RUA_PRINCIPAL;CIDADE_NOVA;-2,95857;-43,18987
5046602;33;330410;MODULO_PSF_JOAO_FRANCISCO_BRAZ;RUA_ELOI_VIEIRA_LANNES;JOAO_FRANCISCO_BRAZ;-20,96408;-42,03981
5046947;35;352850;UBS_HERNANI_GABRIEL_DE_O_DINIZ_GONCALVES_ESF_SOL_NASCENTE;RUA_RODOVIA_ARAO_SAHN;TERRA_PRETA;-23,269;-46,581
5050332;29;292210;UNIDADE_DE_SAUDE_DA_FAMILIA_DE_NOVO_HORIZONTE;AV_NUMA_ALVES_BARRETO;CONJ_HAB_PAULO_GER;-11,87443;-40,4582
5053285;25;250400;UBS_MALVINAS_II;RUA_DAS_UMBURANAS;MALVINAS;-7,24412;-35,92644
5057272;24;240720;UNIDADE_DE_SAUDE_DA_FAMILIA_DA_COHAB;RUA_DAS_DALIAS;COHAB;-5,12031;-36,62777
5065380;22;221130;PS_DR_NEMESIO_VELOSO_MARTINS_DE_CASTRO;RUA_EDMUNDO_SOARES;LAVANDERIA;-6,41015;-41,73758
5074479;35;355030;CENTRO_CLINICO_TATUAPE;PLATINA;TATUAPE;-23,548;-46,636
5083338;21;210675;U_B_SAUDE_DA_FAMILIA_PSF_BAIRRO_NOVO_II;RUA_SAO_PEDRO;NOVO;-3,56776;-44,57622
5088682;42;420240;ESF_AUREA_PFUETZENREITER;RUA_BAHIA;PONTE_DO_SALTO;-26,89309;-49,12802
5092205;31;313490;ESF_II_JACUTINGA_LUZ_E_CARIDADE;RUA_JOAO_DE_MELO_BUENO;VILA_ESPERANCA;-22,28073;-46,61885
5092221;31;313490;ESF_4_JOSE_ADAMI_NETO;RUA_TARCISIO_RAMALHO;BAIRRO_VERDE_VALE;-22,28292;-46,59901
5092493;43;431840;UNIDADE_DE_SAUDE_DA_FAMILIA_SAO_FRANCISCO;RUA_INACIO_RODRIGUES_DA_SILVA;VILA_SAO_FRANCISCO;-29,96051;-51,70681
5098963;32;320420;UNIDADE_SANITARIA_PORTINHO;RUA_MOGNO;PORTINHO;-20,83626;-40,71201
5108845;51;510624;PSF_II_NOVA_UBIRATA;RUA_RIO_GRANDE_DO_SUL;CENTRO;-13,03025;-55,25742
5114470;42;420240;ESF_FRANZ_ZIMDARS;RUA_ERWIN_MANSKE;VILA_ITOUPAVA;-26,7103;-49,07001
5114721;43;430350;UNIDADE_BASICA_DE_SAUDE_GETULIO_VARGAS;ACINDINO_INACIO_DIAS;GETULIO_VARGAS;-30,86155;-51,80625
5115973;35;352970;ESTRATEGIA_SAUDE_DA_FAMILIA_III_DE_MIGUELOPOLIS;GREGORIO_MANOEL_PEREIRA;CERAMICA;-20,179;-48,032
5123496;35;352720;USF_CABELINHA_PSF;PRACA_SAO_SEBASTIAO;CABELINHA;-22,72179;-45,12188
5127386;32;320425;ESF1_MANOEL_FIGUEIREDO_LIMA;RUA_ANTONIO_ALVES_VILELA;ALVORADA;-18,124;-40,541
5130042;23;230020;USF_CURRAL_VELHO;POVOADO_DE_CURRAL_VELHO;CENTRO;-2,886;-40,12
5144868;29;291995;USF_MANOEL_MESSIAS_DA_SILVA_SEDE_II;AV_PRESIDENTE_JANIO_QUADROS;CENTRO;-14,66398;-41,49643
5149703;26;260910;UNIDADE_DE_SAUDE_DA_FAMILIA_CELIO_GUERRA_ALVES;RUA_FRANCISCO_MIGUEL_SANTINO;MACHADINHO;-7,68285;-35,52374
5160650;43;430460;UBS_PEDRO_LUIZ_DA_SILVEIRA_CANOAS;RUA_MAUA;RIO_BRANCO;-29,96627;-51,19398
5167817;53;530010;UBS_1_PLANALTINA;QUADRA_18_CONJUNTO_H_AREA_ESPECIAL;PLANALTINA;-15,78;-47,93
5188121;35;354870;CENTRO_DE_DETENCAO_PROVISORIA_DE_SB_CAMPO;ESTRADA_YAE_MASSUMOTO;COOPERATIVA;-23,72709;-46,60484
5193265;31;311860;UNIDADE_BASICA_DE_SAUDE_SESC;RUA_PADRE_JOSE_MARIA_DE_MAN;RIACHO_DAS_PEDRAS;-19,95212;-44,06318
5197945;22;220830;UBS_BAIXA_DA_EMA;RUA_PADRE_NONATO;BAIXA_DA_EMA;-3,92401;-41,71768
5209676;29;291080;USF_MILESIO_LEUDOX_VARGAS_BARAUNAS;RUA_PETRONILIO_PINTO;BARAUNAS;-12,24059;-38,97564
5221005;22;221100;UNIDADE_BASICA_DE_SAUDE_PARQUE_PIONEIRO_SANTO_ANTONIO;RUA_DELMA_BASILIO;SANTO_ANTONIO;-5,089;-42,802
5242657;29;292740;USF_DONA_IRACI_ISABEL_DA_SILVA_GAMBOA;RUA_GABRIEL_SOARES;AFLITOS;-12,98335;-38,51929
5259177;24;240720;UNIDADE_DE_SAUDE_DA_FAMILIA_DO_BAIRRO_DOS_NAVEGANTES;RUA_PEDRO_LOPES_DE_ARAUJO;BAIRRO_DOS_NAVEGANTE;-5,115;-36,634
5273919;29;290485;USF_JOAO_FERNANDES_SERRA;AV_O_NAVIO_NEGREIRO;CENTRO;-12,536;-39,191
5279623;23;230526;UNIDADE_BASICA_DE_SAUDE_DA_FAMILIA_DR_NELSON_ANDRADE_SALES;RUA_CHAGAS_CAMURCA;CENTRO;-4,80385;-38,75265
5285828;31;313270;PSF_CONQUISTANDO_A_SAUDE;AVENIDA_FREI_ARCANGELO;CENTRO;-18,03701;-41,68249
5292166;35;351150;UBS_DA_FAMILIA_DINAPOLI_CERQUILHO;RUA_OSVALDO_MALAVAZI;DINAPOLI;-23,16844;-47,75894
5299519;25;251210;USF_VII_FRANCISCO_DAS_CHAGAS_WERTON;RUA_SILVESTRE_HONORIO;JARDIM_ROGERIO;-6,76525;-37,80015
5305470;29;290920;UNIDADE_DE_SAUDE_DA_FAMILIA_PSF_SEDE_II;RUA_DR_JOSE_MAGALHAES;CENTRO;-10,284;-37,926
5306000;35;351870;USAFA_SITIO_CONCEICAOZINHA_GUARUJA;SANTO_ANTONIO;SITIO_CONCEICAOZINHA;-23,97248;-46,24853
5309662;31;314600;UBS_PASTOR_DOUGLAS_HONORIO_CORREA;RUA_DR_SILVIANO_BRANDAO;CENTRO;-22,28238;-46,36989
5312590;16;160050;PMOPQ_UBS_NOVA_ESPERANCA;RUA_LELIO_SILVA;NOVA_ESPERANCA;3,84721;-51,8283
5312612;16;160050;PMOPQ_UBS_JULIETA_PALMERIM;RODOVIA_BR_156;CENTRO;3,84715;-51,8356
5315905;17;170070;UBS_RAIMUNDO_ROSA_01;RUA_07_DE_SETEMBRO;CENTRO;-12,48262;-49,12032
5325498;41;410860;UBS_JARDIM_TROPICAL_DE_GOIOERE;RUA_DAS_ORQUIDEAS_LOTE_INSTITUCIONAL_QUADRA_10;JARDIM_PRIMAVERA;-24,17544;-53,0342
5325633;35;354580;UNIDADE_BASICA_DE_SAUDE_DR_JOEL_LINCOLN_MAY_KEESE;RUA_JOSE_CALIXTO;JD_SANTA_RITA_DE_CAS;-22,77574;-47,39469
5328640;15;150760;UNIDADE_SAUDE_DA_FAMILIA_CRISTO_REI;COMUNIDADE_CRISTO_REI;Z_RURAL;-1,627;-47,483
5342244;50;500430;UNIDADE_DE_SAUDE_DA_FAMILIA_ASSENTAMENTO_AUXILIADORA;ASSENTAMENTO_AUXILIADORA;ZONA_RURAL;-23,58538;-54,53819
5346193;33;330093;PSF_CENTRO;RUA_SALIM_SELEM_BICHARA_ESQUINA_COM_NICOLAU_ZULO;CENTRO;-22,1891;-41,66474
5348889;35;353760;USAFA_SANTA_IZABEL;RUA_IMBUIA;SANTA_IZABEL;-24,30391;-47,02293
5358248;22;221100;UNIDADE_BASICA_DE_SAUDE_JOSE_ERCULES_DA_CUNHA_DEUS_QUER;CONJUNTO_QUADRA_07_CASA_01;BOM_PRINCIPIO;-5,10193;-42,70997
5358612;33;330455;SMS_CMS_CASA_BRANCA_AP_22;ESTRADA_DA_CASA_BRANCA;TIJUCA;;
5359015;31;316720;ESF_AEROPORTO;ANDIRA;AEROPORTO;-19,43198;-44,22875
5363454;16;160010;PM_APA_UBS_NEUCIRA_ALMEIDA_DE_OLIVEIRA;RUA_CONEGO_DOMINGO_MALTEZ;NOVA_BRASILIA;2,053;-50,793
5371260;25;250500;ESF_III_ANTONIO_BATISTA_DA_ROCHA;RUA_EUGENIO_DE_VASCONCELOS;CENTRO;-6,86577;-36,35301
5373840;29;292740;USF_SAN_MARTIN;AVENIDA_SAN_MARTIN;FAZENDA_GRANDE_DO_RE;-12,94196;-38,48488
5377196;35;350670;USF_PALMEIRAS_BOA_ESPERANCA_DO_SUL;RUA_DONA_DITINHA;JARDIM_PALMEIRAS_II;-21,98595;-48,3807
5384249;32;320210;PSF_MIRAGEM_SANTA_TEREZINHA;RUA_PRINCIPAL;SEDE;-18,4275;-40,78623
5393078;28;280320;POSTO_DE_SAUDE_DR_ALBERTO_DE_OLIVEIRA_FREIRE_IPANEMA;POVOADO_MATA_DO_IPANEMA;ZONA_RURAL;-10,99249;-37,30288
5398800;50;500370;UNIDADE_BASICA_DE_SAUDE_DR_DIVINO_ANTONIO_LUIZ_JD_CARISMA;RUA_PROJETADA_06;JARDIM_CARISMA;-22,2051;-54,77031
5403138;52;521980;POSTO_DE_SAUDE_ENFERMEIRA_ARACI_JOSE_CARDOSO;RUA_F_QD_12_LT_03;SETOR_AEROPORTO;-13,4095;-46,3085
5407621;25;251210;USF_IX_JOAO_PESSOA;RUA_JOAO_PESSOA;CENTRO;-6,7729;-37,80152
5408032;15;150553;UNIDADE_BASICA_DE_SAUDE_CASAS_POPULARES;RUA_RIO_MAJE;CASAS_POPULARES_2;-6,04716;-49,88402
5409357;26;260680;ESF_BOA_SORTE;RUA_ADELIA_RODRIGUES;CRUZ_DE_REBOUCAS;-7,86394;-34,90539
5410959;31;316720;ESF_SANTA_ROSA;RUA_GUSTAVO_FERREIRA_GOMES;SANTO_ANTONIO;-19,48241;-44,26595
5412161;14;140050;POSTO_DE_SAUDE_NELSON_DIAS_FERNANDES;VICINAL_31;ZONA_RURAL;0,95752;-59,91036
5414172;35;352400;PROGRAMA_SAUDE_DA_FAMILIA_ITUPEVA;RUA_MIGUEL_DOS_SANTOS;PARQUE_DAS_HORTENSIA;-23,14077;-47,03854
5414873;51;510525;ESF_BANDEIRANTES_VIII;RUA_DAS_AZALEIAS_ESQUINA_RUA_DAS_ZINIAS;BANDEIRANTES;-13,06696;-55,93541
5416701;33;330200;UNIDADE_SAUDE_DA_FAMILIA_MAZOMBA;ESTRADA_EGENHEIRO_IVAN_MUNDIN;MAZOMBA;-22,86022;-43,87782
5417082;52;521020;PSF_VILA_BRASILIA_IPORA;VILA_BRASILIA;VILA_BRASILIA;-16,442;-51,118
5423392;43;430460;CTA_CENTRO_DE_TESTAGEM_E_ACONSELHAMENTO_DST_HIV_AIDS_CANOAS;RUA_BRASIL;CENTRO;-29,918;-51,184
5427851;35;352720;USF_VILA_DOS_COMERCIARIOS_PSF;RUA_JOSE_CARLOS_DE_CARVALHO_VIANA;VILA_DOS_COMERCIARIO;-22,76083;-45,12915
5435552;21;210632;CENTRO_DE_SAUDE_BAIRRO_CIDADE_NOVA;RUA_SAO_PEDRO;CIDADE_NOVA;-2,043;-45,959
5435560;21;210632;CENTRO_DE_SAUDE_BEIRA_RIO;PRINCESA_ISABEL;BEIRA_RIO;-2,043;-45,959
5435617;21;210255;UNIDADE_BASICA_DE_SAUDE_JUSTINO_TEIXEIRA_DE_MIRANDA;RUA_MARANHAO;CENTRO;-6,16923;-47,36729
5445485;33;330130;UBS_ODINO_MIRANDA;RUA_TANCREDO_MENDES_PAIXAO;JARDIM_APARECIDA_B;-22,481;-42,204
5445493;33;330130;UBS_CENTRO;RUA_PADRE_ANCHIETA;CENTRO;-22,47966;-42,20152
5449812;21;210910;UNIDADE_BASICA_DE_SAUDE_CARLOS_REMI;RUA_1;VILA_MILITAR;-5,28259;-44,50459
5453704;35;352850;UBS_JULIO_FUJIKAWA_ESF_CANTAREIRA;RUA_CAVIUNA;PARQUE_PETROPOLIS;-23,373;-46,653
5455073;31;312770;ESF_NOVO_HORIZONTE_E_VITORIA;RUA_B;NOVO_HORIZONTE;-18,88525;-41,99357
5456932;33;330455;SMS_FIOCRUZ_ENSP_CSE_GERMANO_SINVAL_FARIA_AP_31;RUA_LEOPOLDO_BULHOES;MANGUINHOS;-22,88925;-43,24436
5457548;35;352850;UBS_LAJOTA;ESTRADA_LARAMARA;TERRA_PRETA;-23,245;-46,569
5452961;33;330205;ESF_ESTRATEGIA_SAUDE_DA_FAMILIA_SAO_CAETANO;RUA_PROJETADA;SAO_CAETANO;-21,42267;-41,70033
5462509;33;330093;PSF_UBAS;RUA_EDITH_PEREIRA_ESTEVES;UBAS;-22,21496;-41,66048
5462738;35;350960;UBS_VILA_MARIETA;RUA_WILSON_NICOLA_GARCIA;VILA_MARIETA;-23,25014;-46,75856
5466504;42;420240;ESF_AUGUSTO_ANTONIO_SCHWEIGERT;RUA_BAHIA;SALTO_WEISSBACH;-26,89033;-49,08705
5472660;33;330250;UNIDADE_SAUDE_DE_FAMILIA_VILA_CARVALHO;RUA_PREFEITO_OLIVIO_DE_MATOS;VILA_CARVALHO;-22,6535;-43,04124
5472687;33;330250;UNIDADE_SAUDE_DA_FAMILIA_DA_CONCEICAO;ESTRADA_DA_CONCEICAO;CAMPINHO;-22,6469;-43,11954
5474884;21;210330;UBS_NESTOR_SALAZAR_FILHO;POVOADO_ALEGRE;ZONA_RURAL;-4,7126;-43,76625
5474914;21;210330;UBS_NOSSA_SENHORA_DE_FATIMA;RUA_FREI_HENRIQUE_DE_COIMBRA;SAO_RAIMUNDO;-4,44994;-43,86931
5472741;33;330250;UNIDADE_SAUDE_DE_FAMILIA_CANAL;RUA_PROFESSOR_JOSE_LEANDRO;CANAL;-22,65326;-43,03986
5479126;43;430820;UNIDADE_BASICA_DR_HILDEBRANDO_CARDOSO_PEREIRA;AV_25_DE_JULHO;SAO_PEDRO;-29,029;-51,182
5485754;25;250400;UBS_RESSURREICAO;RUA_IARA_CORDEIRO_DA_COSTA;RESSURREICAO;-7,25641;-35,90523
5492831;42;420240;ESF_IVANILDE_BERNARDI;RUA_PROFESSOR_MATHEUS_BRAGAGNOLO;ASILO;-26,90675;-49,10835
5495350;24;240020;UBS_PANON_II;SITIO_PANON_II;ZONA_RURAL;-5,42759;-36,88945
5500664;21;211010;USF_ROCA;POVOADO_ROCA;POVOADO;-3,516;-42,547
5500672;21;211010;USF_SANTA_QUITERIA_VELHA;BAIRRO_SANTA_QUITERIA_VELHA;SANTA_QUITERIA_VELHA;-3,516;-42,547
5500680;21;211010;USF_PASSARADA;BAIRRO_PASSARADA;PASSARADA;-3,516;-42,547
5501288;42;420420;CENTRO_DE_SAUDE_DA_FAMILIA_JARDIM_DO_LAGO;DOM_JOSE_GOMES;JARDIM_DO_LAGO;-27,096;-52,618
5505844;31;310670;UBS_JOAO_NARCIZIO_DE_BARROS_UNIVERSAL;RUA_RIO_GRANDE_DO_SUL;VILA_UNIVERSAL;-19,94987;-44,18108
5506514;32;320240;UNIDADE_BASICA_DE_SAUDE_DA_MULHER;RUA_ALEXANDRE_GRANDE_RIBEIRO;MUQUICABA;-20,66104;-40,49744
5516633;35;351240;ESF_AMERICO_BERTAO;RUA_DOS_CRAVOS;JARDIM_ELDORADO;-22,47097;-47,47443
5516935;15;150295;UNIDADE_DE_SAUDE_DA_FAMILIA_SETOR_OESTE;RUA_DOM_PEDRO_II;SETOR_5;-6,11339;-49,35319
5516943;15;150295;UNIDADE_DE_SAUDE_DA_FAMILIA_VIVEIRO;BAMERINDUS_VIVEIROS;ZONA_RURAL;-6,24124;-49,28707
5519705;35;352190;ESF_JARDIM_DA_TORRE_ITAJOBI;RUA_AURELIO_ALVARENGA;JARDIM_DA_TORRE;-21,32572;-49,05736
5526442;33;330250;UNIDADE_SAUDE_DA_FAMILIA_DA_FLEXEIRA;RUA_PAULO_LEITAO;FLEXEIRAS;-22,6545;-43,04711
5530059;35;350380;CLINESP_DE_ARTUR_NOGUEIRA;RUA_SETE_DE_SETEMBRO;CENTRO;-22,57585;-47,17199
5544556;35;352115;UBS_LUIS_FACHIN_IPIGUA;RUA_GERALDINA_DUTRA_SALVADOR;JD_HABITACIONAL_DIVI;-20,65403;-49,38386
5550505;26;260490;UNIDADE_DE_PACS_DE_CUMARU;RUA_SEVERINO_LEMOS;CENTRO;-8,01059;-35,69395
5554071;26;260960;USF_TORRES_GALVAO;AVENIDA_LEOPOLDINO_CANUDO_DE_MELO;CAIXA_DAGUA;-8,00108;-34,897
5554187;35;352010;ESF_WALDIR_DIB_MATTAR;RUA_ANTONIA_BORTOLETO;WALDIR_DIB_MATTAR;-20,038;-47,747
5581656;52;521730;UNIDADE_DE_SAUDE_CYNVAL_DE_CARVALHO;PRACA_DA_BANDEIRA;ALTO_DA_LAPA;-15,85538;-48,96632
5583888;31;312800;PSF_CENTRO;RUA_DR_LOPES;CENTRO;-18,78966;-42,60626
5588340;51;510622;ESF_SERINGUEIRAS;RUA_DAS_SERINGUEIRAS;NOSSA_SENHORA_APAREC;-13,81157;-56,08389
5592615;50;500370;UNIDADE_BASICA_DE_SAUDE_DR_JOAQUIM_LOURENCO_FILHO;RUA_MANOEL_ALVES_DOS_SANTOS;JD_NOVO_HORIZONTE;-22,22444;-54,83981
5597641;42;421870;UBS_MORROTES_IDIA_JOAO_REBELLO;RUA_JOSE_ACACIO_MOREIRA;MORROTES;-28,48095;-49,02665
5603617;15;150495;USF_NOVA_ESPERANCA_DO_PIRIA;RUA_1_DE_MAIO;CENTRO;-2,26763;-46,96803
5604389;15;150740;UNIDADE_BASICA_DE_SAUDE_DA_FAMILIA_VILA_NOVA;AVENIDA_BARAO_DO_RIO_BRANCO;CENTRO;-1,16805;-47,7954
5605172;24;240170;UBS_LOTEAMENTO_ALMIR_FREIRE;RUA_VICENTE_ANASTACIO_DA_CUNHA;CAIXA_DAGUA;-5,984;-35,581
5605199;24;240990;POSTO_DE_SAUDE_FRANCISCO_HERMOGENES_DE_MEDEIROS;RUA_ALMIR_MEDEIROS;ROCAS;-5,25288;-36,71367
5619084;31;315053;UNIDADE_DE_SAUDE_SEBASTIAO_MACIEL;AVENIDADE_DEPUTADO_RAIMUNDO_ALBERGARIA;CENTRO;-19,72834;-42,41056
5621801;33;330455;SMS_CSE_LAPA_AP_10;RUA_DO_RIACHUELO;CENTRO;;
5622476;35;352720;USF_OLARIA_PSF;AVENIDA_SAO_PEDRO;OLARIA;-22,74343;-45,1154
5629500;33;330023;UNIDADE_BASICA_DE_SAUDE_CUSTODIO_ALVES_G_A_DE_OLIVEIRA;RUA_CUSTODIO_ALVES;CAPAO;-22,78775;-41,9306
5632285;51;510730;UNIDADE_DE_SAUDE_DA_FAMILIA_IV;RUA_PARANA;CENTRO;-13,44202;-56,72329
5633508;29;292740;UNIDADE_DE_SAUDE_DA_FAMILIA_TERREIRO_DE_JESUS;PRACA_TERREIRO_DE_JESUS;PELOURINHO;-12,97169;-38,50845
5654343;21;211223;CENTRO_DE_SAUDE_DR_PEDRO_BARROSO;AV_DR_CARLOS_MELO;AEROPORTO;-4,53814;-44,62795
5670446;24;240170;UBS_DR_MARIA_ZILDA;RUA_PEDRO_BELARMINO;CENTRO;-5,98065;-35,57811
5676398;24;240110;ESF_DA_COHAB;ANTONIO_FELIX;NOSSA_SENHORA_DOS_NA;-4,95718;-37,13419
5678870;41;410860;UBS_BAIRRO_SANTA_CASA_DE_GOIOERE;AVENIDA_BENTO_MUNHOZ_DA_ROCHA_ESQUINA_AVENIDA_PARA;SANTA_CASA;-24,19258;-53,03184
5691079;35;350520;2_POSTO_SAUDE_DA_FAMILIA_NASSIMA_BUSSADA_ROMERO;AV_PADRE_JOAO_EID;NUCLEO_DOMINGOS_AQUI;-22,08528;-48,74797
