CNES;UF;IBGE;NOME;LOGRADOURO;BAIRRO
3117138;42;420395;UNIDADE_SAUDE_DA_FAMILIA_CENTRO_II;RUA_JOAO_ERNESTO_RAMOS;CENTRO
3127842;33;330205;AMBULATORIO_DE_ESPECIALIDADES_ESTACAO_CRIANCA;RUA_DIVA_ROMANO;CENTRO
3144550;53;530010;UBS_3_SANTA_MARIA;QR_100_CONJ_I_LOTE;SANTA_MARIA
3144569;53;530010;UBS_7_SANTA_MARIA;AV_BRIGADEIRO_PINTO_DE_MOURA;SANTA_MARIA
3144577;53;530010;UBS_11_PONTE_ALTA_NORTE_GAMA;DF_475_KM_5_NUCLEO_RURAL;GAMA
3144593;53;530010;UBS_5_SANTA_MARIA;EQ_213_313_LOTE_E;SANTA_MARIA
3144607;53;530010;UBS_6_SANTA_MARIA;QR_202_302_LOTE_2;SANTA_MARIA
3144623;53;530010;UBS_10_RECANTO_DAS_EMAS;QD_511_311_LOTE_01_AVENIDA_MONJOLO;RECANTO_DAS_EMAS
3148505;33;330490;USF_BOCAYUVA_CUNHA;RUA_CRUZEIRO_DO_SUL;GRADIM
3151034;31;316720;ESF_SANTA_LUZIA;RUA_JOSE_DUARTE_DE_PAIVA;CENTRO
3161889;51;510558;PROGRAMA_DE_SAUDE_DA_FAMILIA_04;RUA_15_DE_NOVEMBRO;ANALANDIA_DO_NORTE
3173852;21;211130;CENTRO_DE_SAUDE_SAO_FRANCISCO;RUA_PAPARAUBAS_LOTE_31;SAO_FRANCISCO
3175286;11;110002;CENTRO_DE_SAUDE_SETOR_10_ARIQUEMES;RUA_MEXICO;SETOR_10
3179389;11;110011;CENTRO_DE_SAUDE_MARCELINA_TEREZA_DE_CARVALHO_JARU;MARGARETH_FATIMA_COSTA;SETOR_08
3179419;11;110011;CENTRO_DE_SAUDE_DR_ANTONIO_CARMONA_TRESSOLDI_JARU;RUA_07_DE_SETEMBRO;JARDIM_DOS_ESTADOS
3179605;26;260680;ESF_ANA_ALBUQUERQUE;RUA_RIO_DE_JANEIRO;CRUZ_DE_REBOUCAS
3182231;35;350960;UBS_PARQUE_INTERNACIONAL;AVENIDA_ANDRE_GARCIA;PARQUE_INTERNACIONAL
3182738;25;251600;UNIDADE_BASICA_DE_SAUDE_ESF_III;RUA_PROF_ALAIDE_SILVA;CENTRO
3183955;35;355030;CONSULTORIO_LUIZ_CARLOS_AMBROZIO;TUIUTI;TATUAPE
3184382;31;317120;VESPASIANO_POLICLINICA_MUNICIPAL_PREFEITO_JOSE_LOPES;RUA_DONA_MARIANA_DA_COSTA;CAIEIRAS
3189805;51;510615;POSTO_DE_SAUDE_PARAISO_DO_NORTE;ASSENTAMENTO_JAPURANA_I;ZONA_RURAL
3194698;42;420240;ESF_ADELINA_MANOEL_DA_SILVA_BRUECKHEIMER;RUA_JOSE_REUTER;VELHA
3194736;42;420240;ESF_WALTER_REITER;RUA_GUILHERME_POERNER;PASSO_MANSO
3209342;42;420380;UNIDADE_BASICA_DE_SAUDE_BONETES;LOCALIDADE_BONETES;INTERIOR
3209369;42;420380;UNIDADE_BASICA_DE_SAUDE_DE_RIO_DA_AREIA_DO_MEIO;LOCALIDADE_DE_RIO_DAREIA_DO_MEIO;ZONA_RURAL
3211789;35;353910;USF_ARLINDA_MARIA_DE_JESUS;AV_ALAOR_VEIGAS;JD_BOM_JESUS
3217787;43;430460;SAE_SERVICO_DE_ASSISTENCIA_ESPECIALIZADO_DST_HIV_AIDS_CANOAS;RUA_BRASIL;CENTRO
3222489;29;291075;UBS_QUEIMADA_GRANDE;ACUDE_DA_QUEIMADA_GRANDE;ZONA_RURAL
3222497;29;291075;UBS_CAPIM_DURO;POVOADO_CAPIM_DURO;ZONA_RURAL
3229270;31;310280;UNIDADE_BASICA_DE_SAUDE_DA_FAMILIA_MARIO_JULIO_SILVA;RUA_SAO_SEBASTIAO;SANTOS_DUMONT
3231658;27;270430;UNIDADE_DE_SAUDE_GROTA_DO_MOREIRA_5_DS;R_PADRE_CICERO;JACINTINHO
3238458;52;520870;USF_PARQUE_SANTA_RITA;AVENIDA_AMERICANO_DO_BRASIL;PARQUE_SANTA_RITA
3242749;43;430040;ESF_ASSENTAMENTO_RURAL_PASSO_NOVO;RUA_ALVARO_KRUELL;PASSO_NOVO
3243648;31;316260;CENTRAL_2;RUA_OURO_PRETO;CENTRO
3243893;31;315150;UNIDADE_BASICA_DE_SAUDE_AMPLIADA_JOAO_GUILHERME_TO_E_RURAL;RUA_ANTONIO_RUI_ALMADA;ELISA_LEONEL
3244938;51;510340;USF_NOVO_COLORADO_I;AVENIDA_TRES_CRUZES;NOVO_COLORADO
3252930;33;330630;CADEIA_PUBLICA_FRANZ_DE_CASTRO_HOLZWARTH;AV_DOS_METALURGICOS;ROMA
3244121;35;351760;ESF_EMPOSSADOS;BAIRRO_EMPOSSADOS;EMPOSSADOS
3255271;43;431237;UNIDADE_BASICA_DE_SAUDE_PASSO_DO_CARRO_ESF;ESTRADA_GERAL;9_DISTRITO
3263142;43;430087;UNIDADE_BASICA_DE_SAUDE_MARIA_EDITH_DA_COSTA;JOSE_APOLONIO_DA_COSTA;ESTACAO
3268055;23;230440;UAPS_IVANA_PAES;RUA_VIGILIO_BRIGIDO;PRESIDENTE_KENNEDY
3270505;29;292740;USF_VISTA_ALEGRE;RUA_SABIA;VISTA_ALEGRE
3272826;35;355280;UBS_JARDIM_SALETE;RUA_CONSTANTINO_DIAS_LOPES;JD_SALETE
3277763;15;150760;UNIDADE_DE_SAUDE_DA_FAMILIA_PERPETUO_SOCORRO;RUA_FREI_MIGUEL;PERPETUO_SOCORRO
3281426;29;292465;UNIDADE_DE_SAUDE_DA_FAMILIA_WILSON_EMILSON_DE_SIQUEIRA;RUA_ALMEIDA_LIMA;CENTRO
3281922;26;261310;CENTRO_DE_SAUDE_MARIA_ALMEIDA_DOS_SANTOS;RUA_JOSE_CLEMENTE_DOS_SANTOS;CENTRO
3284611;33;330490;USF_ANTONINA_CRUZEIRO_DO_SUL;AVENIDA_ABAETE;ANTONINA
3292924;24;240020;UBS_BELA_VISTA_PIATO;SITIO_BELA_VISTA_PIATO;ZONA_RURAL
3307697;28;280480;US_PARQUE_NOSSA_SENHORA_DE_FATIMA;RUA_F;N_SRA_DE_FATIMA
3308774;33;330250;UNIDADE_DE_SAUDE_DA_FAMILIA_DE_MAURIMARCIA;RUA_DO_CANAL;MAURIMARCIA
3309924;35;352850;UBS_SELMA_GUARACIABA_DAS_NEVES_COSTA;RUA_ALZIRA_FERREIRA_CAMPOS;JD_FERNAO_DIAS
3315533;31;311530;ESF_DR_ANTONIO_HELCIO_PEREIRA_DE_QUEIROZ;RUA_NELSON_SOARES_DUTRA;PRIMAVERA
3329593;15;150240;USF_THELRRAS_DA_COSTA_CUNHA;RUA_FRANCISCO_PEREIRA_ALVES_DE_MELO;JADERLANDIA
3338169;33;330250;UNIDADE_DE_SAUDE_DE_FAMILIA_PARQUE_BONNEVILLE;RUA_PRESIDENTE_GETULIO_VARGAS;PARQUE_BONNEVILLE
3341240;25;251600;UNIDADE_BASICA_DE_SAUDE_ESF_IV_CACIMBA_DA_VARZEA;SITIO_CACIMBA_DA_VARZEA;ZONA_RURAL
3351734;31;314440;PSF_ANGELO_DE_CASTRO_JUNHO_NATERCIA;RUA_CORONEL_JOSE_GOULART_SANTIAGO_BRUM;CENTRO
3367037;33;330250;UNIDADE_DE_SAUDE_DE_FAMILIA_PARQUE_MAITA;RUA_DOUTOR_HILDEBRANDO_DE_ARAUJO_GOES;PARQUE_MAITA
3368882;29;292740;USF_NOVA_CONSTITUINTE;RUA_NOVA_CONSTITUINTE;NOVA_CONSTITUINTE
3373681;52;520870;USF_MADRE_GERMANA;AVENIDA_JOSE_BARBOSA_REIS;MADRE_GERMANA_II
3374769;31;312770;ESF_SANTOS_DUMONT_I_E_II;RUA_TRINTA_E_CINCO;SANTOS_DUMONT
3376826;35;351880;UBS_SANTA_LIDIA;RUA_MARIO_BEZERRA_DE_ESPINDOLA;JD_SANTA_LIDIA
3383547;29;293105;UNIDADE_BASICA_DE_SAUDE_DA_COMUNIDADE_DE_JACARE;COMUNIDADE_DE_JACARE;ZONA_RURAL
3384551;51;510030;ESF_AMELIO_FIRMINO_DE_OLIVEIRA;BURITI;ZONA_RURAL
3392074;26;261410;CENTRO_DE_SAUDE_DA_MULHER_E_DA_CRIANCA;TRAVESSA_HENRIQUE_DIAS;CENTRO
3407500;43;431171;UBS_POVINHO;INTERIOR;INTERIOR
3413659;27;270430;UNID_DE_SAUDE_DA_FAMILIA_PAULO_OLIVEIRA_COSTA_UDA_3_DS;RUA_RADIALISTA_ODETE_PACHECO;FAROL
3413667;27;270430;UNIDADE_DE_SAUDE_DA_FAMILIA_VEREADOR_SERGIO_QUINTELLA_7_DS;RUA_MARQUES_DE_TAMANDARE;TABULEIRO_DO_MARTINS
3413683;27;270430;UNIDADE_DE_SAUDE_DA_FAMILIA_JOSE_BERNARDES_NETO_ABC_4_DS;RUA_DO_CRAVO;RIO_NOVO
3426173;29;292820;UNIDADE_BASICA_DE_SAUDE_DR_ELIAS_COUTO_DE_ALMEIDA;RUA_JOAO_XXIII;ALTO_DE_SANTANA
3426637;31;310620;CENTRO_DE_SAUDE_PIRATININGA;RUA_CRAVO_DA_INDIA;PIRATININGA
3427528;51;510520;ESTRATEGIA_DE_SAUDE_DA_FAMILIA_IV_DARIO_MOREIRA_DE_SOUZA;RUA_CUIABA;DIST_DE_IRENOPOLIS
3433250;21;210945;UBS_CARLOS_VIDAL_DE_SOUSA;AVENIDA_PRINCIPAL;CUMBIQUE
3435164;42;420240;ESF_TEREZA_LESZCOWICZ;RUA_PHILIPP_BAULER;ITOUPAVAZINHA
3443167;29;292240;USF_TEOBALDO_PINHEIRO_DOS_SANTOS;POVOADO_DUAS_BARRAS_DO_FOJO;ZONA_RURAL
3446867;35;355030;COORD_REGIONAL_DE_SAUDE_SUL;RUA_FERNANDES_MOREIRA;GRANJA_JULIETA
3447995;42;420460;UNIDADE_BASICA_DE_SAUDE_PRIMEIRA_LINHA;RODOVIA_ALEXANDRE_BELOLI;PRIMEIRA_LINHA
3450007;52;520140;CENTRO_DE_SAUDE_DA_CASA_DE_PRISAO_PROVISORIA;BR153_KM1292;ZONA_RURAL
3451658;31;310620;CENTRO_DE_SAUDE_CARLOS_PRATES;RUA_RIACHUELO;CARLOS_PRATES
3451852;41;412300;UNIDADE_ESF_02_SALTO_DO_LONTRA;RODOVIA_PR_281;ITAIPU
3452239;23;230730;UBS_TIRADENTES_II;RUA_PROFESSORA_IVANI_FEITOSA;TIRADENTES
3453081;21;210080;CENTRO_DE_SAUDE_ISAAC_FRANCISCO_MONTELES;RUA_SENADOR_JOSE_SARNEY;TURI_II
3463982;42;421320;UNIDADE_DE_SAUDE_DA_FAMILIA_AMANDA_REINKE;RUA_DR_WUNDERWALD;WUNDERWALD
3464458;29;293070;UNIDADE_DE_SAUDE_DA_FAMILIA_PERICLES_RENI_DE_SOUZA;RUA_DA_LINHA;ARATU
3464474;29;293070;UNIDADE_DE_SAUDE_DA_FAMILIA_DRA_VERA_LUCIA_CERQUEIRA;AV_CAMACARI;KM_30
3465721;23;230730;UBS_SALESIANOS;RUA_SANTA_CLARA;SALESIANOS
3470334;33;330023;UNIDADE_BASICA_DE_SAUDE_DE_JOSE_GONCALVES;RUA_GERALDO_MARTINS;JOSE_GONCALVES
3470342;33;330023;UNIDADE_BASICA_DE_SAUDE_DA_BRAVA_HAROLDO_FRANCISCO_CERAVOLO;RUA_RAFAEL_DEALMEIDA;BRAVA
3475271;32;320490;USF_MARLY_SCALDAFERRO_COHAB;AV_FORNO_VELHO;FORNO_VELHO_COHAB
3478920;27;270030;UBS_DANIEL_HOULY;RUA_SANTA_RITA;BRASILIA
3481220;41;411570;POSTO_DE_SAUDE_DO_MANGUE_SECO;RUA_ADAELTON_DE_LIMA_JUNIOR;MANGUE_SECO
3481999;43;430087;ESF_ANA_NERI_ARARICA;RUA_SERRARIA_FERRABRAZ;IMPERATRIZ
3489159;50;500370;UNIDADE_BASICA_DE_SAUDE_BEM_TE_VI;RUA_DAS_JAQUEIRAS;JARDIM_COLIBRI
3493237;51;510780;ESF_PORTO_DE_FORA;PORTO_DE_FORA;ZONA_RURAL
3498204;29;291165;UNIDADE_DE_SAUDE_DA_FAMILIA_BANANEIRA;FAZENDA_BANANEIRA;ZONA_RURAL
3498220;43;432010;ESF_II_BAIRRO_VICENTINOS;RUA_PADRE_AUGUSTO_BATTAION;VICENTINOS
3499235;41;411570;POSTO_DE_SAUDE_DO_TABULEIRO;RUA_NOSSA_SENHORA_DOS_NAVEGANTES;TABULEIRO
3500551;35;352680;ESF_JARDIM_CAJU;RUA_JOAO_CONEGLIAN;JARDIM_CAJU_II
3500969;35;352720;USF_HORTO_FLORESTAL_PSF;AV_MAJOR_HERMENEGILDO_ANTONIO_DE_AQUINO;HORTO_FLORESTAL
3507777;31;312510;ESF_AGENOR_EXTREMA;MAESTRO_BENEDITO_COUTINHO;CENTRO
3516873;31;317020;UBSF_SERINGUEIRAS_II;RUA_SERRA_DOS_ENCANTADOS;SAO_JORGE
3518736;17;172020;UBS_JOSE_DOS_SANTOS_NOLETO;RUA_SAO_RAIMUNDO;CENTRO
3522784;52;522045;UNIDADE_DE_SAUDE_DA_FAMILIA_CONJUNTO_NOVA_MORADA;AV_ALEXANDRE_PEREIRA_LIMA;CONJUNTO_RESIDENCIAL
3523209;29;291730;PSF_DOS_INDIOS;NOBERTO_ODEBRECHT;RUA_PIO_BAIARDI
3524159;25;251210;USF_VI_NOVA_VIDA;RUA_PROJETADA;NOVA_VIDA
3525031;35;355030;CLINICA_E_MICROCIRURGIA_OCULAR_DR_IVO_LUCCI_FILHO;ALAMEDA_MINISTRO_ROCHA_DE_AZEVEDO;CERQUEIRA_CESAR
3526615;52;520017;UNIDADE_DE_SAUDE_DA_FAMILIA_FRANCISCA_DUARTE_TAVARES;AVENIDA_BRASILIA;DISTRITO_MATO_SECO
3528146;52;520030;UBS_II_OLHOS_DAGUA;RUA_CAMARA_FILHO_QUADRA_15;OLHOS_DAGUA
3528154;52;520030;UBS_I_VILA_MUTIRAO;RUA_16;SETOR_CENTRAL
3530361;24;240170;UBS_CAPIM;SITIO_CAPIM;ZONA_RURAL
3533921;33;330452;ESTRATEGIA_SAUDE_DA_FAMILIA_ANCORA;RUA_DAS_ORQUIDEAS;ANCORA
3538400;29;290390;UNIDADE_BASICA_DE_SAUDE_CLARA_ELISA_GONZALES;RUA_PRINCESA_ISABEL;VILA_MAIA
3541010;52;522185;UNIDADE_DE_SAUDE_DA_FAMILIA_IPIRANGA;GLEBA_C_QUADRA_4_CHACARA;VALPARAISO_I
3537919;32;320080;EPIDEMIOLOGIA_E_CONTROLE_DE_DOENCAS;RUA_ALVARO_RODRIGUES_DA_MATTA;CENTRO
3549801;22;221100;UNIDADE_BASICA_DE_SAUDE_DR_JOSE_R_DE_CARVALHO_CIDADE_VERDE;RUA_LUCIDIO_FREITAS;CENTRO
3553183;29;292870;USF_DO_AMPARO;RUA_SAO_BARTOLOMEU;AMPARO
3554570;35;354780;UBS_VALPARAISO;RUA_ANDRADINA;VILA_VALPARAISO
3557502;17;172020;UBS_MARIA_NIZETE_CALDAS_SILVA;RUA_DO_AREIAO;POV_BELA_VISTA
3558282;29;292870;USF_DO_CALABAR_URBIS_I;RUA_DO_CALABAR;CALABAR
3560678;33;330360;CENTRO_MUNICIPAL_DE_SAUDE_COLETIVA_1_DE_MAIO;RUA_NATAL;BNH
3562352;52;520110;USF_MARACANAZINHO;RUA_JOAO_DE_SOUZA_RAMOS;MARACANANZINHO
3563251;42;420590;ESTRATEGIA_DE_SAUDE_DA_FAMILIA_POCO_GRANDE;RUA_RENATO_MANOEL_PEIXOTO;POCO_GRANDE
3564282;13;130160;UNIDADE_BASICA_DE_SAUDE_DA_FAMILIA_ANTONIO_LISBOA;RUA_SAMUEL_FRITZ;ACACU
3569454;23;230240;FLORESTA_UAPS_AURELIANO_VERCOSA_DE_LIMA;FLORESTA;DISTRITO_FLORESTA
3572099;25;250850;ESF_II_BENIGNA_VILAR_DE_CARVALHO;RUA_PRESIDENTE_JOAO_PESSOA;CENTRO
3572560;35;352220;USF_ANALANDIA;ESTRADA_ABIAS_DA_SILVA;ITAQUACIARA
3572587;35;352220;USF_HORIZONTE_AZUL;RUA_JOAQUIM_VERISSIMO_SILVA;JD_HORIZONTE_AZUL
3573524;24;240260;UBS_VALE_DO_AMANHECER;RUA_MELCIADES_BANDEIRA;CENTRO
3581993;33;330080;USF_BOA_VISTA;RUA_ARISTIDES_ANTONIO_FALCAO;BOA_VISTA
3582841;31;311150;PSF_III_FRANCISCO_SANTIROCCHI;AV_RUTH_FALCO;CAMPOSALTINHO
3600246;35;352870;PENITENCIARIA_JOAO_AUGUSTINHO_PANUCCI_DE_MARABA_PAULISTA;RODOVIA_GENERAL_EUCLIDES_FIGUEIREDO;RURAL
3616819;21;210870;UNIDADE_DE_SAUDE_DA_FAMILIA_VILA_BATALHA;RUA_DO_TURISMO;TURISMO
3621553;24;240940;UNIDADE_DE_SAUDE_DO_SISTEMA_PENITENCIARIO;RUA_JOAQUIM_TORQUARTO;SAO_JUDAS_TADEU
3626059;29;290340;ESF_4_ISABEL_SOUTO;RUA_JOSE_ALVES_DE_ALMEIDA;CENTRO
3626067;29;290340;ESF_1_ANA_MARTHA_S_HOMEM_DEL_REY;RUA_QUITINO_BOCAUVA;PONTA_DE_AREIA
3651762;35;355030;UBS_MORRO_DOCE;RUA_ALBERTO_CALIX;MORRO_DOCE
3652734;27;270430;UNIDADE_DE_SAUDE_DR_DIDIMO_OTTO_KUMMER_6_DS;CONJ_BENEDITO_BENTES_II;TABULEIRO
3654605;29;292870;USF_DR_FERNANDO_QUEIROZ_I;CONJUNTO_HABITACIONAL_URBIS_IV_CAMINHO_03;PROVIDENCIA
3657965;23;230020;USF_DE_CARRAPATEIRAS;POVOADO_DE_CARRAPATEIRAS;CARRAPATEIRAS
3657973;23;230020;USF_PAULO_VI;RUA_SDO;PAULO_VI
3658007;23;230020;USF_ADALGIZA_SILVEIRA;POVOADO_DE_LAGOA_DO_CARNEIRO;DISTRITO
3668924;43;430510;UBS_SAO_LEOPOLDO;RUA_SAPUCAIA;SAO_LEOPOLDO
3669718;51;510517;UNIDADE_DE_SAUDE_DA_FAMILIA_RURAL_NEIDE_UBIALI;RUA_BELEM_COM_A_SAO_CRISTOVAO;VILA_NOVA
3674479;51;510795;USF_COHAB_TANGARA_DA_SERRA;RUA_1A_ESQ_C24;JARDIM_TARUMA
3692965;21;211150;UBS_AIRTON_SENA;RUA_DA_GRANJA;AIRTON_SENA
3698211;43;430960;POSTO_DE_SAUDE_CENTRO_SOCIAL_URBANO_ESF_03;RUA_IJUI;VILA_KENNEDY
3703436;23;230426;UNIDADE_BASICA_DE_SAUDE_DO_RIACHO_VERDE;SITIO_RIACHO_VERDE_I;ZONA_RURAL
3717607;41;411190;UAPS_DONA_CONCHITA;RUA_PAULO_PIRES;SANTA_AMELIA
3718999;29;290570;USF_DA_LAMA_PRETA;RUA_AQUARIO;LAMA_PRETA
3727904;29;292870;USF_AURELINO_PEREIRA_DOS_REIS;RUA_MARIETA_MARTINS;RADIO_CLUBE
3730255;35;350340;UNIDADE_SAUDE_FAMILIA_DR_PIERRE_ANTONIO_COPPIETERS_AREALVA;RUA_EUFROSINO_F_DO_PRADO;JOB_GARCIA_DE_ALMEID
3742482;27;270430;UNIDADE_DE_SAUDE_DR_ROBSON_CAVALCANTE_6_DS;CONJUNTO_FREITAS_NETO;BENEDITO_BENTES
3737845;31;315460;UNIDADE_DE_SAUDE_DA_FAMILIA_METROPOLITANO;RUA_42;FAZENDA_CASTRO
3741141;27;270430;UNIDADE_DE_SAUDE_DR_HELVIO_AUTO_2_DS;RUA_RIACHUELO;TRAPICHE_DE_BARRA
3742822;53;530010;UBS_02_AGUAS_CLARAS;QS_08_CONJUNTO_410_A_LOTE_15;AREAL
3746682;23;231070;UNIDADE_BASICA_DE_SAUDE_SANTA_INES;RUA_JOAO_PESSOA_BRAGA;SANTA_INES
3748448;33;330040;USF_SANTA_RITA_DE_FATIMA;RUA_JARBAS_CANSADO;SANTA_RITA
3750663;29;292870;USF_VIRIATO_LOBO;CELESTINO_PIMENTA;CAJUEIRO
3762319;29;293070;UNIDADE_SAUDE_DA_FAMILIA_DR_WALTER_ALCANTARA_GOMES;RUA_R;SIMOES_FILHO_I
3767191;15;150215;UNIDADE_SAUDE_DA_FAMILIA_JOAO_CORREIA_LIMA;AV_MINAS_GERAIS;NOVO_BRASIL_I
3773787;21;210990;UNIDADE_BASICA_DE_SAUDE_DO_BAIRRO_SABBAK_II;RUA_DO_COMERCIO;SABBAK
3773795;21;210990;UNIDADE_BASICA_DE_SAUDE_SAUDE_VILA_MILITAR;RUA_FREI_DAMIAO;VILA_MILITAR
3776700;15;150300;UNIDADE_BASICA_DE_SAUDE_DR_IVALDO_MORAES_SOUZA;RUA_CEL_PINTO_RIBEIRO;CENTRO
3784002;23;231270;UNIDADE_BASICA_DE_SAUDE_FRANCISCO_LUCIO_BARROS;RUA_PADRE_LINO_ADERALDO;CENTRO
3796310;33;330455;SMS_CMS_VILA_CANOAS_AP_21;ESTRADA_DAS_CANOAS;SAO_CONRADO
3804496;42;421190;CENTRO_DE_SAUDE_PACHECOS;RUA_NELSON_FLORIANO_CAMPOS;PACHECOS
3816788;35;352850;UBS_SANTA_FILOMENA;ESTRADA_SANTA_INES;JARDIM_SAMAMBAIA
3820599;33;330455;SMS_CF_ARMANDO_PALHARES_AGUINAGA_AP_51;AV_SANTA_CRUZ;REALENGO
3823652;35;353286;UBS_PROF_PAULO_RICOY_DE_CAMARGO_NOVA_CASTILHO;RUA_SETE_DE_SETEMBRO;CENTRO
3827402;21;211130;CENTRO_DE_SAUDE_GAPARA;RUA_PROJETADA;GAPARA
3847578;24;240110;ESF_DE_IPE_SALINOPOLIS;RUA_ANTONIO_FELIZ;NOSSA_SENHORA_DOS_NA
3850153;29;292740;USF_YOLANDA_PIRES;RUA_DIRETA_DA_FAZENDA_GRANDE_I;FAZENDA_GRANDE_I_CAJ
3850617;51;510795;USF_JARDIM_DOS_IPES_TANGARA_DA_SERRA;RUA_DOS_MARFINS;JARDIM_DOS_YPES
3850625;51;510795;USF_JARDIM_SHANGRILA_TANGARA_DA_SERRA;RUA_4;JARDIM_SHANGRILA
3850676;51;510795;USF_VILA_ESMERALDA_TANGARA_DA_SERRA;RUA_05_ESQ_8;JARDIM_ESMERALDA
3851451;29;291075;UNIDADE_DE_SAUDE_DA_FAMILIA_DA_SEDE;AVENIDA_NOSSA_SENHORA_DE_FATIMA;CENTRO
3853012;31;315690;UBS_FRANCISCO_P_DE_OLIVEIRA_PSF_SAUDE_EM_CASA_04;RUA_ANGELINA_BERNADELLI_FRAGA;MARIA_ROSA
3853969;52;521560;ESTRATEGIA_SAUDE_DA_FAMILIA_PA_BOA_VISTA;ASSENTAMENTO_BOA_VISTA;RURAL
3871339;35;351060;CASA_DO_ADOLESCENTE_CARAPICUIBA;AV_GENERAL_TEIXEIRA_LOTT;VILA_CRETTI
3874095;42;420200;UBS_ESTADOS;RUA_PERNAMBUCO;DOS_ESTADOS
3913589;29;293070;UNIDADE_SAUDE_DA_FAMILIA_MANOEL_NASCIMENTO_COSTA;AV_VITAL_BRASIL;PITANGUINHA
3920615;51;510525;ESF_JARDIM_PRIMAVERAS_VII;AVENIDA_MATO_GROSSO;JARDIM_PRIMAVERAS
3924513;29;292870;USF_MARITA_AMANCIO;RUA_MARITA_AMANCIO;CAJUEIRO
3924548;29;292870;CENTROSAJ;RUA_SETE_DE_SETEMBRO;CENTRO
3924564;29;292870;USF_ALTO_SOBRADINHO_I_E_II;AV_ESPERANCA;SOBRADINHO
3930270;29;291700;UNIDADE_DE_SAUDE_DA_FAMILIA_DE_JACURICI_DO_LESTE;AGRO_VILA_I;ZONA_RURAL
3939073;17;172049;UNIDADE_DE_SAUDE_DA_FAMILIA_MARIA_CANABRAVA;AVENIDA_GOIAS;CENTRO
3940519;35;353630;ESF_RURAL_PATROCINIO_PAULISTA;RUA_PEDRO_BERTELLI;NOVA_SAPUCAI
3941132;41;410060;NIS_II_CENTRAL_DE_ALTO_PARANA;RUA_JOSE_DE_ANCHIETA;CENTRO
3942198;29;290340;ESF_7_AMALIA_MENEZES_ELIAS;RUA_B;BOM_JARDIM
3945650;33;330250;UNIDADE_DE_SAUDE_DA_FAMILIA_DO_BURACO_DA_ONCA;AVENIDA_ROBERTO_SILVEIRA;BURACO_DA_ONCA
3947785;31;312080;CENTRO_DE_SAUDE_UNIDADE_BASICA_USF_SAUDE_NO_CAMPO;RUA_ANTONIO_CARLOS_MORI;IMACULADA_CONCEICAO
3956946;35;355030;UBS_JARDIM_OLINDA;RUA_CANORI;JARDIM_OLINDA
3961990;11;110028;PRESIDIO_DE_ROLIM_DE_MOURA;RUA_H;CIDADE_ALTA
3964124;52;521150;ESTRATEGIA_SAUDE_DA_FAMILIA_PSF_14;RUA_AMADEU_MACHADO_FILHO;DIONARIA_ROCHA
3964248;51;510730;PROGRAMA_DE_SAUDE_DA_FAMILIA_RURAL;AVENIDA_ARGENTINA;JARDIM_PLANALTO
3967417;25;251600;UNIDADE_BASICA_DE_SAUDE_ESF_IX;RUA_SAO_JOAO;CENTRO
3967468;25;251600;UNIDADE_BASICA_DE_SAUDE_ESF_VIII;RUA_CELSO_CIRNE;CENTRO
3968286;25;251600;UNIDADE_BASICA_DE_SAUDE_ESF_X_SITIO_CAPIVARA;SITIO_CAPIVARA;ZONA_RURAL
3968561;15;150442;USF_ADALUCIO_CALADO;AV_JOAO_PAULO_II;DOM_ARISTIDES
3970833;31;317040;UNIDADE_BASICA_DE_SAUDE_ESF_PRIMAVERA;RUA_LAZARA_LUIZA_DA_SILVA;VALE_VERDE
3975096;21;210860;UNIDADE_DE_SAUDE_DA_FAMILIA_DO_SAO_CAETANO;POVOADO_DE_SAO_CAETANO;ZONA_RURAL
3983854;23;230640;UNIDADE_BASICA_DE_SAUDE_MOURAO;RUA_JOAQUIM_RODRIGUES_TEIXEIRA;MOURAO
3983919;15;150700;UNIDADE_DE_SAUDE_DA_FAMILIA_DO_PINA;RUA_FRANCISCO_AUGUSTO;PINA
3983935;15;150700;UNIDADE_DE_SAUDE_DA_FAMILIA_DO_KM_12;VILA_DO_KM_12;ZONA_RURAL
3986802;35;352190;ESF_JARDIM_DOS_IPES_ITAJOBI;AV_CATANDUVA;JD_DO_IPES
3988449;33;330200;UNIDADE_BASICA_DE_SAUDE_DR_EVARISTO_PAULO_MINOMO;RUA_ALZIRA_SANTIAGO;VILA_MARGARIDA
3994139;29;291080;USF_DE_LIBERDADE_I_II_E_III_PROGRAMA_SAUDE_NA_HORA;RUA_EL_SALVADOR_LOT_ITAMAR_CARVALHO;LIBERDADE
3999130;35;350470;PENITENCIARIA_II_DE_BALBINOS;ACESSO_ARCIRIO_RIGOTTO;RURAL
4000889;11;110014;CENTRO_DE_SAUDE_SULIVAN;AVENIDA_JK;SETOR_14
4002997;11;110140;CENTRO_DE_SAUDE_DE_MONTE_NEGRO;RUA_CARLOS_CHAGAS;CENTRO
4004418;13;130260;USF_N_38;RUA_MORRO_CANARANAS;CIDADE_NOVA
4005465;15;150010;CENTRO_DE_SAUDE_DE_FRANCILANDIA;AV_ACRE;FRANCILANDIA
4012437;24;240170;UBS_CENTRO;RUA_MANOEL_ANDRADE;CENTRO
4013352;24;240720;UNIDADE_DE_SAUDE_DA_FAMILIA_DO_VALADAO;RUA_JAO_GARCIA;VALADAO
